"","commute","county","cz","state","mobility","top1pc_share","gini","teen_birthrate","par_inc_median","kid_inc_median","mobility_hi","commute_hi"
"815",18.54232588,"Allen","Ottawa","Kansas",44.663,0.10248,0.35056,0.17817,48200,33400,1,0
"816",19.79767526,"Anderson","Ottawa","Kansas",47.276,0.04899,0.27365,0.16958,55100,40000,1,0
"817",19.59183829,"Atchison","Leavenworth","Kansas",46.13875,0.12493,0.35544,0.17554,56100,40900,1,0
"818",14.94368756,"Barber","Pratt","Kansas",56.92325,0.03916,0.23076,0.10954,51200,49700,1,0
"819",16.28337096,"Barton","Great Bend","Kansas",50.86125,0.06179,0.29758,0.14333,56800,45600,1,0
"820",17.63504102,"Bourbon","Joplin","Kansas",44.945,0.0569,0.35293,0.18675,52000,36600,1,0
"821",17.38654012,"Brown","Hiawatha","Kansas",50.7235,0.0614,0.302,0.174,48000,45700,1,0
"822",18.42136791,"Butler","Wichita","Kansas",45.24175,0.08759,0.28161,0.14333,77400,42700,1,0
"823",19.27811024,"Cherokee","Joplin","Kansas",43.60925,0.204,0.46464,0.19865,43100,32900,1,0
"824",16.70985176,"Clay","Manhattan","Kansas",50.315,0.07145,0.37172,0.1276,51100,44000,1,0
"825",14.08610594,"Cloud","Concordia","Kansas",51.16275,0.1274,0.36722,0.11848,54600,46800,1,0
"826",25.08354577,"Coffey","Emporia","Kansas",47.85075,0.03665,0.2637,0.12615,63900,45100,1,1
"827",17.95532878,"Cowley","Winfield","Kansas",43.98,0.10877,0.33443,0.19039,59400,36700,1,0
"828",17.81326977,"Crawford","Joplin","Kansas",44.685,0.07313,0.35494,0.1539,50800,36700,1,0
"829",18.74566962,"Dickinson","Manhattan","Kansas",46.05825,0.08807,0.29542,0.13898,56100,39100,1,0
"830",19.49460916,"Doniphan","St. Joseph","Kansas",49.616,0.05629,0.25458,0.16082,53700,45700,1,0
"831",19.10023177,"Douglas","Topeka","Kansas",40.643,0.09382,0.38074,0.1024,72600,35100,0,0
"832",15.24980102,"Ellis","Hays","Kansas",53.1095,0.08617,0.32828,0.08972,65500,48100,1,0
"833",17.56086797,"Ellsworth","Hutchinson","Kansas",54.75525,0.05937,0.28225,0.12891,61700,47200,1,0
"834",16.35886577,"Finney","Garden City","Kansas",45.28575,0.09322,0.39227,0.2513,55600,39800,1,0
"835",16.14672721,"Ford","Dodge City","Kansas",45.2605,0.08711,0.40217,0.2078,53900,37900,1,0
"836",20.2541545,"Franklin","Ottawa","Kansas",43.00275,0.04922,0.27231,0.17685,60300,39100,0,0
"837",23.02245193,"Geary","Manhattan","Kansas",37.24025,0.04537,0.28676,0.22323,46800,27200,0,1
"838",15.14304601,"Grant","Ulysses","Kansas",47.696,0.03875,0.26758,0.25459,63100,43500,1,0
"839",14.63461538,"Gray","Dodge City","Kansas",54.41775,0.0787,0.31154,0.11209,56100,47700,1,0
"840",19.07738998,"Greenwood","Winfield","Kansas",48.76325,0.19194,0.40981,0.17925,49300,39700,1,0
"841",13.8537534,"Harper","Wichita","Kansas",49.9655,0.0704,0.30114,0.13946,55400,45600,1,0
"842",17.61020277,"Harvey","Newton","Kansas",46.2905,0.06858,0.2903,0.15406,68800,41700,1,0
"843",20.45308557,"Jackson","Topeka","Kansas",48.55875,0.033,0.23192,0.12392,58200,46300,1,0
"844",17.95567221,"Jefferson","Topeka","Kansas",49.58925,0.04041,0.23574,0.12542,62900,42800,1,0
"845",24.3972584,"Johnson","Kansas City","Kansas",46.52425,0.16334,0.32915,0.06736,106800,49000,1,1
"846",22.55895606,"Kingman","Wichita","Kansas",52.31725,0.04585,0.27789,0.14209,59700,45800,1,1
"847",17.83208155,"Labette","Bartlesville","Kansas",44.801,0.05815,0.30981,0.17666,51200,37500,1,0
"848",22.17066703,"Leavenworth","Leavenworth","Kansas",41.08475,0.04365,0.27842,0.12648,73700,37500,0,1
"849",22.05331243,"Linn","Kansas City","Kansas",44.50075,0.08037,0.34378,0.18509,50800,33300,1,1
"850",15.5967151,"Lyon","Emporia","Kansas",45.4895,0.07618,0.33041,0.16372,59600,39600,1,0
"851",16.5166782,"McPherson","Newton","Kansas",49.08675,0.05767,0.25222,0.11402,67400,47000,1,0
"852",13.97157348,"Marion","Newton","Kansas",49.83375,0.07475,0.29266,0.1269,58400,44000,1,0
"853",18.76911907,"Marshall","Marysville","Kansas",58.5825,0.12905,0.3656,0.09576,56700,55900,1,0
"854",21.92199901,"Miami","Kansas City","Kansas",47.93125,0.06535,0.28746,0.1345,68300,42700,1,1
"855",14.64790611,"Mitchell","Beloit","Kansas",56.886,0.04761,0.25388,0.06866,57500,48600,1,0
"856",19.73643777,"Montgomery","Bartlesville","Kansas",42.77225,0.07054,0.34623,0.20677,51000,35600,0,0
"857",16.20970113,"Morris","Manhattan","Kansas",46.72175,0.10702,0.3728,0.09465,54800,39200,1,0
"858",16.44660297,"Nemaha","Hiawatha","Kansas",63.785,0.09628,0.31675,0.05341,59400,61600,1,0
"859",17.77982081,"Neosho","Bartlesville","Kansas",45.133,0.06084,0.29354,0.1546,53400,39000,1,0
"860",14.18236121,"Norton","Norton","Kansas",51.3455,0.05438,0.28523,0.08155,49100,40600,1,0
"861",15.96792169,"Osage","Topeka","Kansas",45.48175,0.04315,0.2594,0.15953,57100,39200,1,0
"862",14.91581921,"Ottawa","Salina","Kansas",49.40525,0.03637,0.21279,0.13455,58400,43100,1,0
"863",20.33832141,"Pawnee","Great Bend","Kansas",47.83725,0.0417,0.26293,0.13871,57500,42600,1,0
"864",16.22997835,"Phillips","Phillipsburg","Kansas",54.1525,0.08128,0.27733,0.12749,51400,51600,1,0
"865",20.24008009,"Pottawatomie","Manhattan","Kansas",50.8845,0.07331,0.26983,0.12576,62100,45800,1,0
"866",16.58878029,"Pratt","Pratt","Kansas",49.36525,0.08746,0.33349,0.12093,64000,44700,1,0
"867",17.8124584,"Reno","Hutchinson","Kansas",44.48525,0.09302,0.36431,0.16686,60200,38500,1,0
"868",14.63143753,"Republic","Concordia","Kansas",49.6365,0.06799,0.27874,0.11952,51100,45300,1,0
"869",18.30994832,"Rice","Hutchinson","Kansas",45.578,0.0655,0.30402,0.14286,52600,38200,1,0
"870",19.30659276,"Riley","Manhattan","Kansas",43.78875,0.06026,0.32147,0.09367,69800,40100,1,0
"871",14.78355079,"Rooks","Township 11","Kansas",49.81275,0.09647,0.29743,0.12088,53200,42300,1,0
"872",14.78072812,"Russell","Hays","Kansas",51.47225,0.07164,0.27816,0.15291,50500,46600,1,0
"873",17.81154713,"Saline","Salina","Kansas",42.573,0.11981,0.39092,0.17346,62900,37600,0,0
"874",18.13300493,"Scott","Scott City","Kansas",52.68675,0.06371,0.32862,0.10196,56100,48000,1,0
"875",21.26677019,"Sedgwick","Wichita","Kansas",40.071,0.1329,0.39704,0.17626,74700,36400,0,0
"876",17.2439491,"Seward","Liberal","Kansas",45.893,0.08337,0.38335,0.25335,55200,38700,1,0
"877",21.69950297,"Shawnee","Topeka","Kansas",40.26225,0.09417,0.38978,0.16135,69100,36400,0,0
"878",12.4427689,"Sherman","Goodland","Kansas",49.23875,0.0883,0.3411,0.1769,52200,42300,1,0
"879",13.83616255,"Stevens","Ulysses","Kansas",52.3865,0.06714,0.33855,0.23019,65100,52000,1,0
"880",18.17710739,"Sumner","Wichita","Kansas",45.25725,0.04795,0.247,0.179,73300,41000,1,0
"881",15.40102897,"Thomas","Colby","Kansas",56.7825,0.05641,0.30005,0.11662,59700,47900,1,0
"882",24.74130819,"Wabaunsee","Topeka","Kansas",48.2075,0.05945,0.21615,0.12232,60600,49200,1,1
"883",15.65517241,"Washington","Marysville","Kansas",56.008,0.0459,0.27837,0.09712,49200,49000,1,0
"884",19.25201958,"Wilson","Bartlesville","Kansas",45.32425,0.07117,0.34059,0.18913,46600,34400,1,0
"885",26.77135183,"Wyandotte","Kansas City","Kansas",35.98025,0.07636,0.38631,0.25735,47000,26400,0,1
"886",21.40945946,"Adair","Campbellsville","Kentucky",41.48975,0.13834,0.43158,0.21844,31800,27600,0,0
"887",19.43698324,"Allen","Bowling Green","Kentucky",39.3715,0.08759,0.38747,0.1871,44100,30000,0,0
"888",22.31442731,"Anderson","Lexington-Fayette","Kentucky",41.49675,0.10293,0.31497,0.15512,63200,35000,0,1
"889",21.53495588,"Barren","Glasgow","Kentucky",43.17275,0.1065,0.42055,0.17643,50000,35000,0,0
"890",22.2692123,"Bath","Mount Sterling","Kentucky",39.04625,0.06477,0.37927,0.20708,32500,25100,0,1
"891",23.39238717,"Bell","Middlesborough","Kentucky",38.34075,0.10784,0.4883,0.179,32700,23500,0,1
"892",25.86425068,"Boone","Cincinnati","Kentucky",41.91725,0.13941,0.34047,0.12675,79700,41800,0,1
"893",22.47147629,"Bourbon","Lexington-Fayette","Kentucky",38.6705,0.13099,0.46,0.15103,49000,30600,0,1
"894",24.69862272,"Boyd","Huntington","Kentucky",39.167,0.14595,0.52638,0.14691,57500,30200,0,1
"895",23.06789116,"Boyle","Danville","Kentucky",39.2165,0.0768,0.43376,0.17092,56800,31600,0,1
"896",20.04072848,"Bracken","Maysville","Kentucky",38.31725,0.04087,0.28861,0.17836,49400,28100,0,0
"897",24.81320577,"Breathitt","West Liberty","Kentucky",36.526,0.22507,0.61752,0.17559,25600,20700,0,1
"898",20.5133916,"Breckinridge","Elizabethtown","Kentucky",44.8945,0.15326,0.43027,0.17707,46100,35700,1,0
"899",23.6282768,"Bullitt","Louisville","Kentucky",42.27775,0.05486,0.30535,0.16684,65200,35700,0,1
"900",21.07404119,"Butler","Owensboro","Kentucky",43.34675,0.05538,0.35419,0.22603,41200,35800,0,0
"901",21.92917689,"Caldwell","Henderson","Kentucky",42.87675,0.06126,0.36176,0.18126,45700,35900,0,1
"902",18.74562441,"Calloway","Murray","Kentucky",41.9345,0.1414,0.49393,0.14301,50400,33600,0,0
"903",22.85918511,"Campbell","Cincinnati","Kentucky",39.14225,0.1128,0.39537,0.14805,70300,39300,0,1
"904",27.78792033,"Carroll","Madison","Kentucky",39.0245,0.03866,0.37688,0.22293,40700,28900,0,1
"905",20.63304536,"Carter","Huntington","Kentucky",41.43625,0.07626,0.36554,0.15972,40400,29800,0,0
"906",19.83198222,"Casey","Campbellsville","Kentucky",40.07775,0.09966,0.38698,0.18259,33600,26900,0,0
"907",23.81952216,"Christian","Clarksville","Kentucky",37.94925,0.11709,0.43108,0.23279,44800,27800,0,1
"908",23.73153643,"Clark","Lexington-Fayette","Kentucky",35.4855,0.0741,0.37888,0.16996,55400,27100,0,1
"909",22.05359661,"Clay","London","Kentucky",37.0545,0.07455,0.49368,0.18428,28500,23100,0,1
"910",24.75969185,"Clinton","Somerset","Kentucky",41.01625,0.14505,0.46077,0.25731,26400,25700,0,1
"911",22.94938795,"Crittenden","Henderson","Kentucky",47.57725,0.09427,0.38226,0.21975,48400,42600,1,1
"912",19.86256448,"Daviess","Owensboro","Kentucky",42.366,0.10857,0.39443,0.16898,61900,39000,0,0
"913",21.43717949,"Edmonson","Bowling Green","Kentucky",42.3615,0.04278,0.26752,0.23411,35300,32200,0,0
"914",20.35316699,"Estill","Richmond","Kentucky",38.913,0.05276,0.35687,0.20342,35200,25400,0,0
"915",25.47327753,"Fayette","Lexington-Fayette","Kentucky",35.6475,0.1534,0.53279,0.15393,67800,30000,0,1
"916",21.80929966,"Fleming","Maysville","Kentucky",41.4495,0.07121,0.39526,0.16952,36500,28400,0,0
"917",25.24626427,"Floyd","Pikeville","Kentucky",42.0275,0.16876,0.5652,0.15744,36100,29300,0,1
"918",25.69832775,"Franklin","Lexington-Fayette","Kentucky",37.58825,0.05902,0.34439,0.16557,63900,32100,0,1
"919",18.60752941,"Fulton","Union City","Kentucky",34.4745,0.07517,0.45092,0.19527,41000,24600,0,0
"920",20.74518686,"Garrard","Danville","Kentucky",38.668,0.06076,0.33577,0.14876,47200,28600,0,0
"921",23.55161343,"Grant","Cincinnati","Kentucky",41.45325,0.07395,0.32589,0.22125,53000,31000,0,1
"922",19.44127703,"Graves","Union City","Kentucky",42.2725,0.07408,0.37434,0.17855,53400,33900,0,0
"923",22.84317745,"Grayson","Elizabethtown","Kentucky",43.2795,0.06346,0.33878,0.20523,43000,33900,0,1
"924",19.05481451,"Green","Campbellsville","Kentucky",47.60875,0.0562,0.328,0.20807,37700,37100,1,0
"925",21.42465979,"Greenup","Huntington","Kentucky",40.764,0.08076,0.40379,0.16186,54600,34200,0,0
"926",28.65344346,"Hancock","Owensboro","Kentucky",45.97825,0.05833,0.25682,0.20141,62200,41600,1,1
"927",23.64023914,"Hardin","Elizabethtown","Kentucky",41.40025,0.08981,0.3439,0.17521,55500,33100,0,1
"928",27.10669905,"Harlan","Hazard","Kentucky",43.0365,0.07269,0.43181,0.19488,35800,29300,0,1
"929",20.78484451,"Harrison","Lexington-Fayette","Kentucky",39.035,0.06614,0.38731,0.17523,54000,29900,0,0
"930",22.44782794,"Hart","Glasgow","Kentucky",39.60775,0.08586,0.37377,0.20915,34700,25400,0,1
"931",22.51758378,"Henderson","Henderson","Kentucky",39.64225,0.08894,0.38958,0.19237,59700,33600,0,1
"932",21.07324652,"Henry","Louisville","Kentucky",41.86125,0.07373,0.35878,0.19578,48400,31000,0,0
"933",20.76960382,"Hopkins","Henderson","Kentucky",43.83575,0.07914,0.41201,0.19214,53600,37000,1,0
"934",22.38258038,"Jackson","Richmond","Kentucky",41.00675,0.03955,0.33651,0.19094,29000,24500,0,1
"935",26.06070012,"Jefferson","Louisville","Kentucky",36.0245,0.15428,0.52117,0.17713,62800,30500,0,1
"936",23.05591896,"Jessamine","Lexington-Fayette","Kentucky",35.47025,0.14161,0.47139,0.14839,55800,28400,0,1
"937",24.00321388,"Johnson","Pikeville","Kentucky",44.31225,0.12116,0.50222,0.1748,38800,33300,1,1
"938",24.18854764,"Kenton","Cincinnati","Kentucky",36.89025,0.12548,0.43393,0.15727,72500,36700,0,1
"939",30.45522846,"Knott","Hazard","Kentucky",39.94225,0.06293,0.40324,0.15428,40900,26100,0,1
"940",20.99563068,"Knox","London","Kentucky",38.19425,0.09748,0.43396,0.25838,28000,22600,0,0
"941",19.15692404,"Larue","Elizabethtown","Kentucky",43.3245,0.04674,0.30517,0.16531,54000,36500,0,0
"942",24.63237856,"Laurel","London","Kentucky",40.0645,0.17389,0.55183,0.18198,42600,29600,0,1
"943",25.86558152,"Lawrence","Pikeville","Kentucky",41.761,0.05556,0.39487,0.12953,40100,29200,0,1
"944",28.56411324,"Leslie","Hazard","Kentucky",43.16275,0.0683,0.40363,0.14319,35400,32300,0,1
"945",24.18357605,"Letcher","Hazard","Kentucky",44.82925,0.07492,0.39253,0.16123,42600,35700,1,1
"946",19.9033543,"Lewis","Maysville","Kentucky",41.009,0.05242,0.3285,0.21925,31900,27600,0,0
"947",22.52570904,"Lincoln","Danville","Kentucky",39.8945,0.06213,0.36073,0.23355,39600,28700,0,1
"948",20.47337636,"Livingston","Paducah","Kentucky",41.508,0.18497,0.42595,0.15581,47400,32300,0,0
"949",21.65835972,"Logan","Bowling Green","Kentucky",42.99625,0.08983,0.36284,0.20865,47900,34400,0,0
"950",24.77022574,"McCracken","Paducah","Kentucky",38.407,0.14989,0.52447,0.1629,63000,34000,0,1
"951",21.21190798,"McCreary","Somerset","Kentucky",38.45975,0.10426,0.43069,0.21617,26200,22800,0,0
"952",20.41429995,"Mclean","Owensboro","Kentucky",45.65,0.04528,0.3291,0.205,51300,37800,1,0
"953",22.08638873,"Madison","Richmond","Kentucky",38.07075,0.07873,0.41412,0.18584,51900,30200,0,1
"954",22.47591329,"Magoffin","Pikeville","Kentucky",40.80775,0.06178,0.38047,0.20917,34600,26100,0,1
"955",21.72716489,"Marion","Bardstown","Kentucky",45.9125,0.05171,0.33228,0.17808,44600,36600,1,0
"956",21.63837457,"Marshall","Paducah","Kentucky",45.9565,0.18998,0.44524,0.16435,57400,40800,1,0
"957",29.8879734,"Martin","Pikeville","Kentucky",44.5625,0.06208,0.40366,0.16082,33600,32000,1,1
"958",23.74861691,"Mason","Maysville","Kentucky",38.75525,0.1143,0.46827,0.16774,54500,29200,0,1
"959",21.3481665,"Meade","Elizabethtown","Kentucky",42.71275,0.03987,0.30238,0.17327,52500,36200,0,0
"960",24.11955077,"Mercer","Danville","Kentucky",40.26825,0.06092,0.34112,0.18354,52500,34800,0,1
"961",19.05776614,"Metcalfe","Glasgow","Kentucky",41.47075,0.04277,0.32756,0.19337,33300,28900,0,0
"962",16.37119472,"Monroe","Glasgow","Kentucky",44.3175,0.26404,0.57567,0.17673,38700,33400,1,0
"963",23.2022538,"Montgomery","Mount Sterling","Kentucky",37.386,0.15701,0.47626,0.19595,45800,26500,0,1
"964",21.51285634,"Morgan","West Liberty","Kentucky",41.09375,0.08762,0.40911,0.15952,34500,29600,0,0
"965",21.53259622,"Muhlenberg","Owensboro","Kentucky",44.019,0.06313,0.35835,0.20415,48900,36800,1,0
"966",21.08009519,"Nelson","Bardstown","Kentucky",43.00175,0.15295,0.40795,0.15594,57700,37300,0,0
"967",17.55066079,"Nicholas","Lexington-Fayette","Kentucky",39.00625,0.03959,0.27784,0.23282,41200,26900,0,0
"968",21.24739657,"Ohio","Owensboro","Kentucky",43.81725,0.05847,0.34254,0.21522,41900,31900,1,0
"969",24.0804659,"Oldham","Louisville","Kentucky",44.113,0.14846,0.37375,0.09157,90700,43600,1,1
"970",22.09769441,"Owen","Lexington-Fayette","Kentucky",41.16325,0.04216,0.3171,0.19703,45800,31200,0,1
"971",22.92663317,"Pendleton","Cincinnati","Kentucky",39.6165,0.08359,0.3091,0.18874,53300,34600,0,1
"972",29.44982394,"Perry","Hazard","Kentucky",41.37425,0.14673,0.51543,0.14098,41200,28500,0,1
"973",27.49970214,"Pike","Pikeville","Kentucky",43.32425,0.09825,0.46692,0.15599,44200,33600,0,1
"974",23.01481018,"Powell","Lexington-Fayette","Kentucky",39.5885,0.06786,0.3973,0.2623,34400,25600,0,1
"975",23.79255255,"Pulaski","Somerset","Kentucky",38.657,0.12694,0.49008,0.19242,39700,28200,0,1
"976",22.67818941,"Rockcastle","Richmond","Kentucky",38.362,0.04074,0.31147,0.21805,34200,24800,0,1
"977",23.05174219,"Rowan","Huntington","Kentucky",39.9835,0.08517,0.45096,0.15686,40500,29700,0,1
"978",20.61663158,"Russell","Campbellsville","Kentucky",40.661,0.07976,0.41154,0.17845,35200,26400,0,0
"979",28.22819106,"Scott","Lexington-Fayette","Kentucky",37.86425,0.08383,0.41403,0.18951,69200,32100,0,1
"980",24.22483969,"Shelby","Louisville","Kentucky",40.15025,0.07483,0.38871,0.17719,63500,32700,0,1
"981",22.29699842,"Simpson","Bowling Green","Kentucky",40.819,0.07206,0.34469,0.24057,53500,29800,0,1
"982",25.94760213,"Spencer","Louisville","Kentucky",42.771,0.05282,0.29974,0.14532,56100,34600,0,1
"983",19.45928515,"Taylor","Campbellsville","Kentucky",41.6415,0.06973,0.36808,0.18406,46600,32600,0,0
"984",19.93687338,"Todd","Clarksville","Kentucky",42.2295,0.07182,0.36201,0.19575,42500,28600,0,0
"985",21.47307601,"Trigg","Clarksville","Kentucky",38.7615,0.0621,0.37542,0.19477,47800,30900,0,0
"986",30.04923683,"Trimble","Madison","Kentucky",42.61875,0.02955,0.27187,0.18217,46600,30600,0,1
"987",21.97328677,"Union","Henderson","Kentucky",45.98575,0.04783,0.31346,0.17857,60400,41800,1,1
"988",23.75090219,"Warren","Bowling Green","Kentucky",39.3315,0.13298,0.48936,0.16827,55200,32500,0,1
"989",21.50125196,"Washington","Bardstown","Kentucky",44.3605,0.0908,0.34366,0.13366,47500,35300,1,0
"990",20.89131561,"Wayne","Somerset","Kentucky",38.90125,0.07277,0.39223,0.19583,31200,25700,0,0
"991",25.10968452,"Webster","Henderson","Kentucky",45.4255,0.03914,0.32077,0.20328,54700,42300,1,1
"992",22.97989994,"Whitley","London","Kentucky",39.83725,0.0976,0.45247,0.20818,37800,26600,0,1
"993",22.01127214,"Wolfe","West Liberty","Kentucky",39.07975,0.05196,0.32511,0.20063,31500,25000,0,1
"994",23.53259305,"Woodford","Lexington-Fayette","Kentucky",37.96375,0.11071,0.40465,0.13369,69200,32600,0,1
"995",18.76321691,"Acadia","Lafayette","Louisiana",43.88625,0.08243,0.44539,0.20996,38100,32400,1,0
"996",25.56917667,"Allen","Lake Charles","Louisiana",44.5545,0.06551,0.37792,0.25666,41000,33700,1,1
"997",25.78853828,"Ascension","Baton Rouge","Louisiana",42.06375,0.07817,0.39132,0.18187,62200,37000,0,1
"998",21.47473118,"Assumption","Houma","Louisiana",42.777,0.05795,0.42434,0.18504,41600,33300,0,0
"999",20.75182905,"Avoyelles","Alexandria","Louisiana",41.96025,0.10141,0.49307,0.23081,32700,28100,0,0
"1000",21.50466545,"Beauregard","Lake Charles","Louisiana",44.9115,0.05129,0.37772,0.21661,52700,35900,1,0
"1001",25.00791066,"Bienville","Shreveport","Louisiana",38.50125,0.07021,0.39239,0.23861,32600,24500,0,1
"1002",23.03759184,"Bossier","Shreveport","Louisiana",40.39575,0.1068,0.44482,0.17671,54800,33000,0,1
"1003",23.66416246,"Caddo","Shreveport","Louisiana",36.3375,0.1482,0.59885,0.222,36600,23500,0,1
"1004",23.19520022,"Calcasieu","Lake Charles","Louisiana",41.28475,0.11163,0.45944,0.20091,57100,33300,0,1
"1005",22.36023183,"Caldwell","Monroe","Louisiana",42.0955,0.16737,0.50967,0.22273,33200,30400,0,1
"1006",48.77111808,"Cameron","Lake Charles","Louisiana",46.20525,0.13584,0.41917,0.26409,58400,40900,1,1
"1007",22.45632334,"Catahoula","Jena","Louisiana",46.86825,0.04888,0.39686,0.26769,31100,32000,1,1
"1008",25.9022335,"Claiborne","Shreveport","Louisiana",40.244,0.08581,0.43829,0.19266,35800,27000,0,1
